name,split,category,sub-category,Oneshot-Multi,freesound-id,url,username,original-tags,description
04601.wav,train,Human,Kiss,Multi-shot,388737,https://freesound.org/people/mariusdahl/sounds/388737/,mariusdahl,"bit, kiss, kissing, lips, mush, smooch, smush, wav, zoom",Zoom H5 44100 hz 24-bit Wav
04602.wav,train,Open/Close-Mechanism,DoorOpenClose,Multi-shot,71414,https://freesound.org/people/philberts/sounds/71414/,philberts,"ambient, deadbolt, door, door-opening, squeak, unlock",Exterior door sound with deadbolt unlocking and squeaky door opening recorded with Canon DM-100 video mic in normal 90 stereo mode
04603.wav,train,Material-Interaction,GlassDing,Multi-shot,530237,https://freesound.org/people/tbsounddesigns/sounds/530237/,tbsounddesigns,"beverage, clank, clanking, clanks, coca, coca-cola, coke, cola, cup, drink, glass, liquid, stir, stirring, strike, strikes, striking",-Coca-Cola brand glass clanks -96kHz/24-bit stereo
04604.wav,train,Material-Interaction,PaperRubbing,Multi-shot,153180,https://freesound.org/people/sickboy_91/sounds/153180/,sickboy_91,"cafeteria, campus-upf",This sound was done while someone read the newspaper while he was drinking coffee.
04605.wav,train,Liquid,Pour,Multi-shot,182019,https://freesound.org/people/safadancer/sounds/182019/,safadancer,"bathroom, pee, peeing, toilet, urination, urine, washroom",The sound of someone peeing into a toilet bowl
04606.wav,train,Metal,KeyJingle,Multi-shot,32940,https://freesound.org/people/moxobna/sounds/32940/,moxobna,"foley, jingle, key, keyring, keys, pick, pocket, up","Stereo binaural recording: pick up keys off the table, jingle them in the hand, then put in pocket."
04607.wav,train,Footstep,Walk,Multi-shot,419312,https://freesound.org/people/James.Keeble/sounds/419312/,James.Keeble,"crunch, crunchy, dry, exterior, footstep, forest, leaves, mono, nature, outdoors, walk, woodland",Footsteps on dry leaves in woodland. Recorded with Zoom H4n.
04608.wav,train,Clothing,ClothMovement,One-shot,493307,https://freesound.org/people/Joao_Janz/sounds/493307/,Joao_Janz,"acessories, belt, blanket, body, buckle, cloth, cotton, fabric, foley, handling, leather, movement, natural, nylon, person, running, rustling, shaking, shirt, shuffling, soft, sound, sweater, textiles, trousers, walk",Recorded and processed at 24bit 48kHz using the Tascam DR-40 Linear PCM Recorder. Processing: Gain-staging and soft high and low frequency filtering. No EQ boost or cuts anywhere else. Also De-noised.
04609.wav,train,Material-Interaction,Magazine,One-shot,552303,https://freesound.org/people/Joao_Janz/sounds/552303/,Joao_Janz,"book, brush, close, cover, drawing, foley, hand, laying, open, pack, paper, pen, sideways, slide, sliding, sound, tap, tapping, thick, thin, turn, upright, writing",The recordings found in this foley pack are all original recordings made by myself and they are intended for free public use to help content creators with their commercial or non-commercial projects. They are not intended for redistribution and misappropriation with monetary gain in mind. Microphones used: - Rode M5 Stereo Pair Processing applied: - Minimal Low-freq. filtering - Denoising where necessary These recordings were made with the best of intentions and with the limited resources so do not expect professional studio recorded foley. Thank you and enjoy!
04610.wav,train,Clothing,ClothMovement,One-shot,493322,https://freesound.org/s/493322/,Joao_Janz,"acessories, belt, blanket, body, buckle, cloth, clothes, clothing, cotton, design, fabric, foley, handling, leather, movement, natural, nylon, person, recording, running, rustling, shaking, shirt, shuffling, soft, sound, sweater, textiles, trousers, walking","Recorded and processed at 24bit 48kHz using the Tascam DR-40 Linear PCM Recorder., , Processing: Gain-staging and soft high and low frequency filtering. No EQ boost or cuts anywhere else. Also De-noised."
04611.wav,train,Footstep,Run,Multi-shot,316919,https://freesound.org/people/Rudmer_Rotteveel/sounds/316919/,Rudmer_Rotteveel,"feet, foley, foot, footstep, gravel, outside, run, running, sand, shoe, shoes, shuffle, step, street, walk","Second Long recording of multiple paces of walking and running (in place). There is another similar recording with less ""sandy"" footsteps. Recorded with a Samson Q7 microphone through a Phonic AM85 analogue mixer. CC0, so no hassle with giving credit."
04612.wav,train,Open/Close-Mechanism,WindowOpenClose,Multi-shot,51048,https://freesound.org/people/RutgerMuller/sounds/51048/,RutgerMuller,"open, opened, opening, opens, rubber, squeak, squeaking, squeaks, squeaky, window, windows",Opening my attic's window 2. Recorded with Edirol R-1 &amp;amp; Sennheiser ME66.
04613.wav,train,Footstep,SingleStep,One-shot,384424,https://freesound.org/people/cabled_mess/sounds/384424/,cabled_mess,"crunch, footstep, frozen, raw, snow, step",Raw and dirty recording of my own footstep in the snow.  Captured using a Zoom H5 recorder and the included XY-capsule.  No post-processing has been applied. Cut in ocenaudio.  Enjoy. ;-)
04614.wav,train,Metal,Lock,Multi-shot,452551,https://freesound.org/people/kyles/sounds/452551/,kyles,"auto, close, from, insert, inside, key, lock, open, recorded, trunk, unlock",auto trunk insert key lock unlock open close recorded from inside.wav
04615.wav,train,Footstep,SingleStep,One-shot,503866,https://freesound.org/people/Joao_Janz/sounds/503866/,Joao_Janz,"barefoot, boot, feet, floor, foley, footstep, ground, hard, loud, movement, moving, real, running, shoe, sneakers, soft, sound, step, stepping, sticky, walk, wood, wooden",Recorded and processed at 24bit 48kHz using the Tascam DR-40 Linear PCM Recorder. Processing: Gain-staging and soft high and low frequency filtering. No EQ boost or cuts anywhere else. Also De-noised.
04616.wav,train,Metal,KeyJingle,One-shot,550339,https://freesound.org/people/Nox_Sound/sounds/550339/,Nox_Sound,"clean, drop, foley, keys, mono, short, tile, zoom","Keys drop on Tile (x5). You can edit it with Reaper/Audacity/etc. Gear : Rode NTG4+ File: 48khz, 24 bit, Mono, Wav."
04617.wav,train,Metal,Lock,Multi-shot,452551,https://freesound.org/people/kyles/sounds/452551/,kyles,"auto, close, from, insert, inside, key, lock, open, recorded, trunk, unlock",auto trunk insert key lock unlock open close recorded from inside.wav
04618.wav,train,Footstep,SingleStep,One-shot,384421,https://freesound.org/people/cabled_mess/sounds/384421/,cabled_mess,"crunch, footstep, frozen, raw, snow, step",Raw and dirty recording of my own footstep in the snow.  Captured using a Zoom H5 recorder and the included XY-capsule.  No post-processing has been applied. Cut in ocenaudio.  Enjoy. ;-)
04619.wav,train,Human,Slurping,Multi-shot,750154,https://freesound.org/people/DataJuggler/sounds/750154/,DataJuggler,"ai-generated, animal, dog, stableaudio",This sound of part of a collection of 100 AI-Generated sound effects I created using Stable Audio and Pinokio 2. This sound of a dog drinking water could also be the sound of a Reptilian creature walking or sloshing around.
04620.wav,train,Human,EatDrink,Multi-shot,557547,https://freesound.org/s/557547/,itinerantmonk108,"drinking, drinking-noises, man, swallowing, water",Recorded with Tascam DR-07 the sound of human male noisily drinking water
04621.wav,train,Click,SwitchToggle,Multi-shot,403556,https://freesound.org/people/LamaMakesMusic/sounds/403556/,LamaMakesMusic,"button, buttons, click, off, press, switch, switches",Buttons. Recording Device: TascamDR-40
04622.wav,train,Footstep,Walk,Multi-shot,419311,https://freesound.org/people/James.Keeble/sounds/419311/,James.Keeble,"crunch, crunchy, dry, exterior, footstep, forest, leaves, nature, outdoors, stereo, walk, woodland",Footsteps on dry leaves in woodland. Recorded with Zoom H4n.
04623.wav,train,Break/Drop,BoneBreak,Multi-shot,762890,https://freesound.org/people/FelixL-H/sounds/762888/,FelixL-H,"bones, breaking, crunch","The sound of bones breaking, made using celery."
04624.wav,train,Open/Close-Mechanism,DoorSqueak,Multi-shot,505648,https://freesound.org/people/bolkmar/sounds/505648/,bolkmar,"door, film, foley, horror, kitchen, long, movie, noise, short, squeak, terror, wood",Long wood door squeak from kitchen. Recorded with a Tascam DR-05 V2.
04625.wav,train,Footstep,Walk,Multi-shot,705746,https://freesound.org/people/felix.blume/sounds/705746/,felix.blume,"california, footstep, gravel, house, hum, pathway, road, sand, sneakers, step, todossantos, walk",Close recording of footsteps wearing sneakers walking on sand gravel pathway near a house in Todos Santos with road hum Sound recorded by a MS setup Schoeps CCM41+CCM8 Sound Devices 744T recorder Sound reference: KT_111117T007 Recorded in November 2011
04626.wav,train,Metal,MetalClank,One-shot,805745,https://freesound.org/people/CVLTIV8R/sounds/805745/,CVLTIV8R,"ambience, atmosphere, bang, bash, clang, clank, dump, dumping, dumpster, environment, foley, garbage, junk, junkyard, machine, metal, metallic, perc, robot, robotic, rubbish, scrape, smash, trash, tube, waste","Recording from the local Junkyard in Arcata, CA. Metallic bangs and clanks with machines running and some employees yelling in the distance. Garbage, Trash, dumping, and purposefully using various bits of metal to bop and clang eachother. Tubes, grates, bins, tanks etc.Recorded with my Tascam DR-05 Field Recorder and processed lightly with Reaper"
04627.wav,train,Metal,Chain,Multi-shot,628769,https://freesound.org/people/I_am_Jecc/sounds/628769/,I_am_Jecc,"metal, string",metal chain sound
04628.wav,train,Footstep,Walk,Multi-shot,705516,https://freesound.org/people/felix.blume/sounds/705516/,felix.blume,"descending, dirt, far, fast, footstep, gravel, passing, path, plane, step, walk","Footsteps with sneakers on dirt path gravel, walking fast descending near 29 Palms monument, with plane passing far at the beginning Sound recorded by a MS setup Schoeps Microphone CCM41&amp;CCM8; Sound Devices 788T Recorder MS is encoded in STEREO Left-Right Sound reference: KT_120915T016 Recorded in September 2012 in California, USA"
04629.wav,train,Human,EatDrink,Multi-shot,704933,https://freesound.org/people/rtyrtyrtyrtyrtyrtyrtyrty/sounds/704933/,rtyrtyrtyrtyrtyrtyrtyrty,"cola, drink, drinking, sipping, soda, swallow",drinking energy drink slash water slash anything thats liquid
04630.wav,train,Open/Close-Mechanism,DoorOpenClose,Multi-shot,527572,https://freesound.org/people/lartti/sounds/527572/,lartti,"close, door, handle, open",Me opening door under the table and then closing it.
04631.wav,train,Footstep,Walk,Multi-shot,170498,https://freesound.org/people/SpliceSound/sounds/170498/,SpliceSound,"footstep, kitchen, linoleum, male, shoe, shoes, slow, sneakers, tennis, tile, walk","Tennis shoes on tile, slow pace"
04632.wav,train,Human,Breath,One-shot,340988,https://freesound.org/people/SoundsAreGr8/sounds/340988/,SoundsAreGr8,"breath, human, male, vocal, voice",Male voice exhaling
04633.wav,train,Human,PunchHit,Multi-shot,388513,https://freesound.org/people/singingmonk02/sounds/388513/,singingmonk02,"punch, soft","Recorded with an H4n, punch hitting soft material."
04634.wav,train,Human,Cough,Multi-shot,184871,https://freesound.org/people/Eelke/sounds/184871/,Eelke,"cough, coughing, ill, lungs, male, man, sick",A guy that coughs for several times
04635.wav,train,Click,MouseButtonClick,One-shot,826783,https://freesound.org/people/Danilox7x/sounds/826783/,Danilox7x,"click, clicks, computer, eletronics, equalized, mouse, noisegate",Multiple mouse clicks for any uses - reorded whit gaming microphone and elaborated.
04636.wav,train,Footstep,SingleStep,One-shot,504013,https://freesound.org/people/Joao_Janz/sounds/504013/,Joao_Janz,"barefoot, boot, feet, floor, foley, footstep, ground, hard, loud, movement, moving, real, running, shoe, sneakers, soft, sound, step, stepping, sticky, walk, wood, wooden",Recorded and processed at 24bit 48kHz using the Tascam DR-40 Linear PCM Recorder. Processing: Gain-staging and soft high and low frequency filtering. No EQ boost or cuts anywhere else. Also De-noised.
04637.wav,train,Human,Burp,One-shot,502266,https://freesound.org/s/502266/,doktoraudio,"burp, male, reaction, voice",actual burp by doktor audio while recording audio books
04638.wav,train,Break/Drop,BoneBreak,Multi-shot,365264,https://freesound.org/people/soularitysound/sounds/365264/,soularitysound,"bone, bonebreak, gore, horror, snap",Day 2 we recorded bone breaking sounds. Go behind the scenes to see how these sounds are made: <a href="https://www.youtube.com/playlist?list=PL7dIDnj1ZXM69HC19MWME4cq-srWRIINH" rel="nofollow">https://www.youtube.com/playlist?list=PL7dIDnj1ZXM69HC19MWME4cq-srWRIINH</a> Tune in Daily (from Oct. 26th-31st) to our Channel to go behind the scenes and learn how to create some spooky sound effects in time for Halloween! Follow us: <a href="https://twitter.com/soularitysound" rel="nofollow">https://twitter.com/soularitysound</a> <a href="https://www.instagram.com/soularitysound/" rel="nofollow">https://www.instagram.com/soularitysound/</a> <a href="https://www.facebook.com/soularitysound/" rel="nofollow">https://www.facebook.com/soularitysound/</a>
04639.wav,train,Material-Interaction,PenWriting,Multi-shot,349703,https://freesound.org/people/Mikes-MultiMedia/sounds/349703/,Mikes-MultiMedia,"paper, pen, pencil, sign, signature, write, writing",Recording of me writing something on paper with a pen. This is a recording of my own and you may use it for any commercial or non-commercial project without the need to credit me. I would just like to know for what it is used in the comments below but that is completely nonobligatory.
04640.wav,train,Footstep,SingleStep,One-shot,504290,https://freesound.org/people/Joao_Janz/sounds/504290/,Joao_Janz,"barefoot, boots, dirt, fast, feet, floor, foley, foot, footstep, forest, gravel, ground, hard, nature, outdoor, park, real, running, shoe, slide, slow, sneakers, soft, sound, stepping, walk",Recorded and processed at 24bit 48kHz using the Tascam DR-40 Linear PCM Recorder. Processing: Gain-staging and soft high and low frequency filtering. No EQ boost or cuts anywhere else. Also De-noised.
04641.wav,train,Human,Cough,Multi-shot,654514,https://freesound.org/people/johntrap/sounds/654514/,johntrap,"cough, coughing, ill, malade, sick, sickness, tousser, unhealthy",Somebody's badly coughing (2) / Good sound quality
04642.wav,train,Footstep,Walk,Multi-shot,705509,https://freesound.org/people/felix.blume/sounds/705509/,felix.blume,"california, country, dance, dancing, desert, dismatch, footstep, gravel, match, music, people, sand, sneakers, step, usa","Country dancing footsteps on sand in the desert, 3 people match and dismatch their steps Sound recorded by a MS setup Schoeps CCM41+CCM8 Sound Devices 788T recorder with CL8 Sound reference: KT_121019T004 Recorded in October 2012 in California, USA"
